Total_USD,Total_Quantity,Avg_Price_Per_Item,Quantity_to_Value_Ratio,Order_Density,Cluster
0.25049134257110095,0.30436162499011554,-0.3786619041237747,-0.019937950341728336,-1.150829282691777,1
-0.0485465762152637,0.08823349201844803,-0.40606034551235015,-0.01970591101888106,-1.150829282691777,1
-0.18821406226165982,-0.171120267547553,-0.40032216276843635,-0.019775432735352195,-1.150829282691777,1
0.5709023651447952,0.941469773489205,-0.39584837292837144,-0.01981953103310543,-1.2364927831132289,4
1.2341213072803932,0.34006975130717365,-0.2426102176986361,-0.020184813663107596,-1.2325416013871313,4
1.3547491289911735,1.12940728042109,-0.356768865461178,-0.020025991023754245,-1.2430599435549483,4
0.8394670238307632,0.6125791363584067,-0.3484242300547253,-0.02004962001524711,-1.2364927831132289,4
0.3004348901509652,0.484781631644725,-0.3913061794723043,-0.019857498827721618,-1.1708690185503532,1
-0.11594260062973556,-0.0733927639429729,-0.39427883786907625,-0.01983334275721987,-1.1708690185503532,1
0.2800284831840068,0.471626006159493,-0.3925490871229597,-0.019847699663034,-1.1708690185503532,1
-0.1527487582132294,-0.1128596403986687,-0.4009754812427091,-0.019768327978319136,-1.1708690185503532,1
2.400606387860062,1.5315935452553233,-0.3302531496745125,-0.020089739840582727,-1.2375011420627728,4
-0.06451427135197599,0.03561099007752029,-0.4019798181287076,-0.019757033775967103,-1.1708690185503532,1
0.1470177277357204,0.20287537124689775,-0.3810905458145135,-0.019924767802631443,0.7049131883221145,3
0.4248962393716516,2.9899885990467494,-0.43442785015960184,-0.01863864590054731,0.7049131883221145,4
0.4962471872664448,0.5975441358038558,-0.38023501913688207,-0.019929515333617018,0.7049131883221145,3
0.41719275976737297,2.676132962470502,-0.4328886345755101,-0.01878413718204627,0.7049131883221145,4
0.3312138829362804,2.18937481951692,-0.4321820768831868,-0.01884279187375452,0.7049131883221145,4
0.1369170963949326,0.2705328737423763,-0.3922559504245142,-0.019850048376041228,0.7049131883221145,3
0.25981617820751507,0.4039685036640145,-0.38888433501640846,-0.01987545949122734,0.7049131883221145,3
0.29821776714661835,0.3099997501980721,-0.3722152675688526,-0.01996898169996664,0.7049131883221145,3
0.09732257764133735,0.15401161944460773,-0.3826985311974179,-0.019915521085843917,0.7049131883221145,3
0.2222624503751152,0.2592566233264632,-0.37665184181205325,-0.019948206200655953,0.7049131883221145,3
-0.007519856263940642,0.09011286708776688,-0.3957917303170708,-0.019820043233332328,0.7049131883221145,3
0.10452359215416589,0.2630153734651009,-0.3967181307097391,-0.01981153095015086,0.7049131883221145,3
0.13725276945315223,0.18408162055370927,-0.37981588082331424,-0.019931799368712637,0.7049131883221145,3
0.2259565771930652,0.28368849922760825,-0.37962689281016193,-0.019932820411375608,0.7049131883221145,3
0.5102565147215391,0.6276141369129574,-0.381395050686956,-0.019923049716020068,0.7049131883221145,3
0.07010881991979198,0.17092599506847736,-0.3911672035671709,-0.019858569058430944,0.7049131883221145,3
0.6215070896869775,0.8644153956471322,-0.38822120628141665,-0.019880134220484354,0.7049131883221145,3
0.6346964830634421,0.6501666377447836,-0.3717051542469345,-0.019971220726825705,0.7049131883221145,3
-0.10167655822888588,-0.10534214012139331,-0.3693625210007728,-0.019981142227525908,0.7049131883221145,3
0.08504029764933986,0.15213224437528886,-0.38499250611774266,-0.019901545363265598,0.7049131883221145,3
-0.07542662472337634,0.01681723938433181,-0.4018352581597897,-0.01975868806087143,0.7049131883221145,3
0.14230018748981638,0.2949647496435213,-0.3941689189840531,-0.01983428125744336,0.7049131883221145,3
0.656028660421678,0.7948785180823349,-0.38122952133905097,-0.019923985541039878,0.7049131883221145,3
-0.21366194807880515,-0.21622526921120536,-0.37132142794237666,-0.01997288602343934,-1.1354086467043747,1
-0.17130680264937936,-0.18615526810210378,-0.34394666140126057,-0.02006077497447063,-1.2035557387244815,1
-0.19776441274111084,-0.2068283938646111,-0.3396289109117856,-0.020070679431465774,-1.1948690133071165,1
-0.20498857944370735,-0.21998401934984305,-0.1060369718345917,-0.020236567284477744,-1.2176704587996736,1
-0.21355025921989138,-0.21998401934984305,-0.28962028878419727,-0.020146687441956503,-1.1948690133071165,1
-0.21734315587859768,-0.21998401934984305,-0.37094925315276717,-0.019974485865845094,-1.1354086467043747,1
-0.21695579712105822,-0.2181046442805242,-0.3919714522228739,-0.01985230542636677,-1.2035557387244815,1
-0.10481679398416564,-0.12977401602253832,-0.35092695113375766,-0.02004294846127169,-1.179067916180237,1
-0.21635740206244072,-0.21998401934984305,-0.34981228470771714,-0.02004596076092043,-1.1998451431430894,1
-0.17334775722430695,-0.18803464317142263,-0.34293850739546333,-0.020063158644470058,-1.2065003613608578,1
-0.11644679852540951,-0.12789464095321948,-0.3626613063502308,-0.02000660530455779,-1.2471933593631828,1
-0.1195456300789645,-0.12977401602253832,-0.36355983933222485,-0.02000341862792924,-1.2263381188898683,1
-0.1736148978754755,-0.17863776782482838,-0.3658510984363094,-0.019994986853822873,-1.2364437318060864,1
-0.19185403634167109,-0.19931089358733572,-0.3542850107749763,-0.02003345226159813,-1.2317339457711443,1
0.3673723568076798,0.3870541280401449,-0.3729821065003731,-0.019965560479478426,-1.2278717845088185,1
-0.04474624775177538,-0.11098026532934986,-0.32460843456278654,-0.020099847462709274,-1.2491517935335041,1
-0.15373963342853667,-0.1673615174089153,-0.3543948029158864,-0.020033130593827848,-1.2327207312319222,1
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,-1.1799987576334718,1
-0.19410434515284863,1.091819779034713,-0.4489763273745861,-0.0038664785488198147,-1.1648256924433242,1
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,-1.1799987576334718,1
0.12542234704257993,0.2705328737423763,-0.39413028874755895,-0.019834610219671506,-1.150829282691777,1
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,-1.2185465448733062,1
-0.174529038743739,-0.2218633944191619,1.5448075751280197,-0.020301781677327744,-1.2495654674178602,2
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,-1.2185465448733062,1
-0.005850568941637023,-0.14856776671572683,-0.21989789350612002,-0.020197667612530532,-1.2185465448733062,1
-0.2161436895415059,-0.21622526921120536,-0.39792872589349393,-0.019799956252753964,-1.243626549304192,1
-0.0030723061694843006,-0.11098026532934986,-0.2948220662096867,-0.020141054940547805,-1.2362951663362514,1
0.06341365909334004,-0.02077026200204515,-0.33766861145606886,-0.020074926229427616,-1.2104639443230183,1
-0.13899346948403368,-0.17863776782482838,-0.3039871026260251,-0.020130158732465497,-1.2065003613608578,1
0.2352171546728468,0.2536184981185067,-0.3735908634414456,-0.019962796038487527,0.1884476893806454,3
0.2983692046090879,0.42088287928788415,-0.3856841838008202,-0.019897137685109846,-1.1948690133071165,1
-0.05812999437531884,0.058163490909346464,-0.40404638770139983,-0.019732262228863876,-1.1998451431430894,1
-0.21812053036015303,-0.2218633944191619,-0.32460843456278654,-0.020099847462709274,-1.2485027004846483,1
-0.15160250821918841,0.020575989522969504,-0.42771509424659376,-0.01912988683051007,-1.245940458490503,1
0.03267111295686542,0.0750778665332161,-0.3821925312918562,-0.019918477691937976,-0.7752469916152117,1
0.06114830637143099,0.10514786764231766,-0.3814709390715833,-0.019922619181097043,-1.1708690185503532,1
-0.21048030773673299,-0.21246651907256764,-0.37501613485264784,-0.019956149591272357,-0.7752469916152117,1
-0.17489717300108445,-0.17863776782482838,-0.36814235754039404,-0.019986086647821713,0.1884476893806454,3
-0.19701641891783894,-0.17675839275550953,-0.4093850214139169,-0.019656779025778774,-0.9679859278143831,1
0.5269347457488844,0.6783572637845663,-0.3837992947516388,-0.019908934576371655,0.1884476893806454,3
-0.21215005714016297,-0.21622526921120536,-0.3551121115092823,-0.02003101083311851,-1.2509430894684859,1
-0.1999015379504591,-0.17863776782482838,-0.4128219100700438,-0.01959690491268006,-1.2380055419133424,1
0.10378395429792878,0.26489474853441974,-0.3970474723919229,-0.0198084338517196,-1.2418781003079427,1
-0.14796939536329637,-0.17863776782482838,-0.3200259163546173,-0.020107410508574376,-1.2418781003079427,1
0.28720070942655596,0.1220622432661873,-0.332167568967927,-0.020086093067251048,0.1884476893806454,3
-0.16720352224743074,-0.17863776782482838,-0.3543948029158864,-0.020033130593827848,-1.221577329128035,1
-0.11847706747429036,-0.13353276616117604,-0.3589773211240556,-0.020019017410026006,-1.2065003613608578,1
0.6060083784947701,0.45283225546630457,-0.3521035438118018,-0.020039694865363587,0.1884476893806454,3
0.035395947598784415,-0.03580526255659593,-0.34064724829137877,-0.02006841355333245,-1.2372923866132255,1
-0.19220788719680537,-0.2068283938646111,-0.31315213904236344,-0.02011780969663889,-1.2418781003079427,1
0.10592107950727701,0.0017822388297810254,-0.33377347097912496,-0.020082941830775518,-1.1998451431430894,1
-0.18771992425717401,-0.17863776782482838,-0.39105494858124007,-0.019859429870112893,-1.2278717845088185,1
-0.08732846754803947,-0.09030713956684253,-0.3698527340547107,-0.019979113693779253,-1.150829282691777,1
-0.16763094728930036,-0.12977401602253832,-0.40480250320574773,-0.019722640550187364,-1.150829282691777,1
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,-1.1980926169501287,1
-0.21657111458337552,-0.21998401934984305,-0.3543948029158864,-0.020033130593827848,-1.2362951663362514,1
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,-1.2145783903044995,1
0.3098028244791012,0.2724122488116951,-0.3643930244609829,-0.020000404370519233,0.1884476893806454,3
0.06341365909334004,-0.02077026200204515,-0.33766861145606886,-0.020074926229427616,-1.1980926169501287,1
-0.01975262214537838,-0.03580526255659593,-0.3642976478001829,-0.020000752368570195,-1.2418091445746864,1
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,0.1884476893806454,3
-0.21432039443046733,0.10514786764231766,-0.4489763273745861,-0.003866478548819818,-1.1648256924433242,1
0.959034749013986,1.3737260394325401,-0.39108864356806483,-0.019859171825744044,-1.2412310451831674,4
-0.20936770302470406,-0.2218633944191619,0.050755540015830755,-0.02026121805142938,-1.2418091445746864,1
-0.1295901185629013,-0.1128596403986687,-0.384142336368917,-0.019906837383638482,-1.1708690185503532,1
-0.1833922457082438,-0.1673615174089153,-0.3967830963414516,-0.019810923019075468,-1.2502189836161424,1
0.9134605539246344,0.9320728981426107,-0.3715159105790096,-0.019972044026061845,-1.250582881565871,4
0.19715898481191124,0.471626006159493,-0.40215408368135386,-0.019755026435954788,-1.2456477323954294,1
0.16917998570398562,0.08635411694912919,-0.3492012822799613,-0.020047583854347805,-1.2085500104958116,1
-0.10009779067389532,-0.15232651685436452,-0.3141168797177675,-0.020116413339230935,-1.1948690133071165,1
-0.19220788719680537,-0.1673615174089153,-0.4093850214139169,-0.019656779025778774,-1.2528489810955374,1
-0.11847706747429036,-0.09218651463616137,-0.3877817212896907,-0.019883178015933294,-1.2085500104958116,1
0.2790282214644862,0.6727191385766098,-0.4056671292827608,-0.019711241440193566,-1.2365901899642924,1
1.2711885999044163,1.3361385380461632,-0.37352543615842415,-0.019963095245638263,-1.2418781003079427,4
-0.15438077099134115,-0.17863776782482838,-0.3314822118750403,-0.02008741206998877,-1.220029152074838,1
1.7552047173176104,2.055939189595282,-0.38075807172370835,-0.01992662659607417,1.6339897108744312,4
0.12452080751169942,0.0825953668104915,-0.359706502018397,-0.02001664049041334,-1.2085500104958116,1
-0.12007991138130156,-0.1673615174089153,-0.30627836173010964,-0.020127218485840113,-1.1998451431430894,1
-0.0877024644596754,0.0017822388297810254,-0.40296949592248,-0.01974543877017495,-1.2471933593631828,1
-0.0566072926636582,-0.11098026532934986,-0.33308609324789956,-0.020084301201764344,-1.2185465448733062,1
-0.07614862648329129,-0.007614636516813215,-0.3965888356224554,-0.019812736509712273,1.6339897108744312,0
-0.16976807249864861,-0.15796464206232105,-0.3877817212896907,-0.019883178015933294,-1.2085500104958116,1
0.04795155820370545,-0.12977401602253832,-0.21989789350612002,-0.020197667612530532,0.1884476893806454,3
0.20893051459786324,0.44531475518902913,-0.3988297828445384,-0.01979098988565711,-1.2396991212648396,1
-0.08949764963552793,-0.13353276616117604,-0.33308609324789956,-0.020084301201764344,-1.2145783903044995,1
-0.20994602643439594,-0.20870776893392995,-0.39105494858124007,-0.019859429870112893,-0.7752469916152117,1
-0.07562770702685774,-0.14856776671572683,-0.2947075032544824,-0.020141183037042522,1.6339897108744312,0
0.06884195712508474,0.037490365146839136,-0.36118616083590693,-0.02001169811418775,-1.1708690185503532,1
-0.07968824492461946,-0.11098026532934986,-0.3495831587973087,-0.02004657172125817,-1.1799987576334718,1
-0.1793851359407158,-0.1673615174089153,-0.39105494858124007,-0.019859429870112893,-1.2327207312319222,1
0.019581221049607293,0.15213224437528886,-0.39902853026345453,-0.019788970007273806,1.6339897108744312,0
-0.07968824492461946,-0.11098026532934986,-0.3495831587973087,-0.02004657172125817,-1.1799987576334718,1
-0.13386436898159784,-0.195552143448698,-0.20133869476303468,-0.020206432189041622,0.1884476893806454,3
0.1593919522451705,0.020575989522969504,-0.325123086607704,-0.02009896357792541,-1.1992726512533889,1
0.19324401556124696,0.09199224215708574,-0.3448697114974775,-0.020058552670499684,-1.2185465448733062,1
1.083014725221302,0.7460147662800448,-0.34224580115469355,-0.020064770769902773,-1.2185465448733062,4
-0.18579651156876056,-0.195552143448698,-0.34981228470771714,-0.02004596076092043,-1.2166191555113144,1
0.08072437328906103,0.0017822388297810254,-0.34277811925817747,-0.020063533755873875,0.1884476893806454,3
-0.2064197698389713,-0.2105871440032488,-0.36094125749898526,-0.020012527405795965,-1.1968634145508994,1
1.4843668395369056,1.2797572859665978,-0.3592064470344641,-0.02001827461087854,-1.2437713641731054,4
1.0414690111515716,0.7685672671118711,-0.3480834255655442,-0.020050503312462654,0.1884476893806454,4
0.48632936677126753,0.13333849368210038,-0.2909631035080705,-0.020145268579927062,-1.1992726512533889,1
-0.20144026810118984,-0.17863776782482838,-0.4155714209949454,-0.019540552806234204,-1.243076954935019,1
-0.08631333307359904,-0.08466901435888598,-0.3725390979833672,-0.019967545140157122,-1.2153458260772187,1
-0.21913373949656703,-0.12977401602253832,-0.4489763273745861,-0.003866478548819818,-1.1648256924433242,1
-0.17660687316856305,-0.17487901768619069,-0.37730739395673246,-0.019944923195066345,-1.0505883290425995,1
0.05687405595273447,0.04688724049343338,-0.3678559501523834,-0.019987226120562345,-1.1992726512533889,1
0.22416297079439426,-0.03204651241795824,-0.26343851500663384,-0.020170284127578833,-1.2376910835024855,1
0.07493276397172728,0.029972864869563746,-0.35660120057167155,-0.02002650707796417,0.1884476893806454,3
-0.15819287289686118,-0.21434589414188648,0.08857427839284268,-0.020265017882233543,-1.2346247670122008,1
-0.1056543162182008,-0.1673615174089153,-0.2856570297933482,-0.020150740458843183,-1.2327207312319222,1
0.05890432490161529,0.2009959961775789,-0.39750291667946047,-0.019804087626173552,-1.2166191555113144,1
0.7509054676885821,0.6896335142004794,-0.3648610482061494,-0.01999868548824288,0.1884476893806454,3
-0.21422027685309245,-0.21622526921120536,-0.37730739395673246,-0.019944923195066345,-1.0505883290425995,1
-0.012346417205671204,-0.08654838942820484,-0.32801648008651957,-0.020093856221288255,-1.2375011420627728,1
0.08861036531155612,0.1220622432661873,-0.37845302350877474,-0.01993904270181558,-1.2065003613608578,1
-0.09933889520165012,-0.11098026532934986,-0.36362842270338247,-0.020003172690887847,-1.2375011420627728,1
-0.12558300879537332,-0.09970401491343676,-0.38859010924199755,-0.019877545971054345,-1.150829282691777,1
-0.15897559019143992,-0.17675839275550953,-0.34412996212958735,-0.020060336731277176,-1.2493226008147866,1
0.19055123779746827,0.09199224215708574,-0.3455570892287029,-0.020056872398354308,-1.2418781003079427,1
-0.13290266263739114,-0.03580526255659593,-0.4128219100700438,-0.01959690491268006,-0.9679859278143831,1
0.016215248844883783,0.13521786875141922,-0.3973529120872318,-0.01980552730090107,-1.2431613969662123,1
1.3270717575357067,0.9189172726573789,-0.34143128817655155,-0.020066640209726313,-1.2065003613608578,4
-0.052687583615840444,-0.09594526477479907,-0.3444425119704389,-0.020059585984345162,-1.241209254953868,1
-0.1409168821724471,-0.03580526255659593,-0.4162587987261708,-0.019525055976961594,-1.0505883290425995,1
-0.172973760312671,-0.12977401602253832,-0.4093850214139169,-0.019656779025778774,-1.2503812886696706,1
-0.14625969519581775,-0.17675839275550953,-0.3223171754587019,-0.020103696512837048,-1.2065003613608578,1
-0.1915667496340009,-0.20119026865665457,-0.34522976649954795,-0.020057675261309308,-1.150829282691777,1
-0.0340606217050341,-0.21434589414188648,1.1532536875717838,-0.020298458449302444,-1.2065003613608578,2
-0.05361531737057064,0.063801616117303,-0.4036943125279551,-0.01973663664950329,-1.0505883290425995,1
-0.0607746868218873,-0.12977401602253832,-0.31315213904236344,-0.02011780969663889,-1.2362951663362514,1
-0.17233262274986652,-0.17863776782482838,-0.36355983933222485,-0.02000341862792924,-1.2065003613608578,1
-0.12969697482336873,-0.05459901324978442,-0.40709376230983235,-0.01969144298599382,-1.2349968744597322,1
0.4604701517381537,0.4077272538026522,-0.36364167001451353,-0.02000312514190672,0.1884476893806454,3
0.048218698854873975,0.0017822388297810254,-0.3543948029158864,-0.020033130593827848,-1.2065003613608578,1
0.5221262140278509,0.34006975130717365,-0.34438963816138357,-0.020059713298041234,-1.2510206261404775,1
-0.21847047979983875,-0.21998401934984305,-0.3951218302811207,-0.019826021623848847,-1.1986041925151258,1
-0.17617944812669342,-0.21434589414188648,-0.06569615580122606,-0.020244828350855452,-1.243076954935019,1
1.0528278316392579,0.7911197679436972,-0.34946010969727453,-0.020046898687407964,-1.1992726512533889,4
-0.06550841916059372,-0.0733927639429729,-0.3672430383420408,-0.0199896382928489,-1.0969868297324994,1
-0.1620744217449949,-0.13353276616117604,-0.39792872589349393,-0.019799956252753964,-1.243626549304192,1
-0.15619732741928719,-0.09030713956684253,-0.4114503817330918,-0.019622057958545252,-1.2493226008147866,1
-0.15630418367975457,-0.11098026532934986,-0.40434425138493074,-0.01972850939889704,-1.2153458260772187,1
-0.12104161772550828,-0.1560852669930022,-0.3314822118750403,-0.02008741206998877,-1.2428103200430436,1
-0.048058791826265164,-0.052719638180465565,-0.36909914705638536,-0.01998222201235611,-1.1708690185503532,1
-0.10015121880412903,-0.013252761724769758,-0.4043319767825875,-0.019728665002486333,-1.1948690133071165,1
-0.19626842509456704,-0.20870776893392995,-0.3177346572505327,-0.020110996435493172,-1.0505883290425995,1
-0.09283156496211124,-0.03580526255659593,-0.3956374667894093,-0.019821432836800244,-1.1948690133071165,1
-0.19439844053638733,-0.19367276837937916,-0.3791690419788012,-0.019935271644019495,-1.0969868297324994,1
-0.18953667133209143,-0.171120267547553,-0.40234787473255085,-0.01975277716715397,0.1884476893806454,3
-0.18365938635941234,0.011179114176375265,-0.437796634304566,-0.018198416699588615,-1.2365901899642924,1
-0.17105034762425758,-0.1560852669930022,-0.39105494858124007,-0.019859429870112893,-1.239279553679238,1
-0.19455872492708845,-0.20870776893392995,-0.30856962083419426,-0.0201241833925494,-1.2172173108305533,1
-0.09283156496211124,-0.03580526255659593,-0.3956374667894093,-0.019821432836800244,-1.1948690133071165,1
-0.1777822920337046,-0.1673615174089153,-0.38876368947715545,-0.019876317440474068,-1.2172173108305533,1
-0.0261532584304455,0.06192224104798416,-0.3956374667894093,-0.019821432836800244,-1.1948690133071165,1
-0.2106405921274341,-0.195552143448698,-0.42084131693433996,-0.019403465470361127,-1.2172173108305533,1
-0.19835212217368162,-0.20494901879529226,-0.3532491733638441,-0.02003645134295769,-1.1948690133071165,1
-0.12232389285111724,-0.13353276616117604,-0.3624142097801825,-0.020007470259642682,-1.2065003613608578,1
-0.09710581538080776,-0.0733927639429729,-0.3841811712689862,-0.01990659860112169,-1.0964785519471643,1
0.39112043869480245,0.29120599950488363,-0.35481291589108427,-0.02003189886195476,0.1884476893806454,3
0.196214619602241,0.28368849922760825,-0.3843508941655851,-0.019905551749217102,-1.2085500104958116,1
2.020785267083319,1.5052822942848596,-0.34612634614897236,-0.02005546413540178,-1.2464261253124482,4
-0.19999212289046436,-0.2181046442805242,-0.14947639172724134,-0.02022519692482691,-1.2463468077897664,1
-0.16720352224743074,-0.17863776782482838,-0.3543948029158864,-0.020033130593827848,-1.2151269831020304,1
0.290354985074032,0.27429162388101397,-0.3678656771957498,-0.01998718755086239,0.1884476893806454,3
0.4697809829085911,0.4885403817833627,-0.372457249837953,-0.019967909354658253,0.1884476893806454,3
0.5303289710376763,0.5468010089322469,-0.3720345428217295,-0.019969778274860215,-1.2430599435549483,1
0.2270960788773235,0.18220224548439043,-0.3616504567454876,-0.020010113384193947,-1.2428103200430436,1
0.06766653825994318,0.21978974687076738,-0.3981617352939093,-0.019797667112781598,-1.2428103200430436,1
1.9146235723089442,1.956332310921383,-0.37167208169470367,-0.019971364892622183,-1.1968634145508994,4
0.20209171392794884,0.18971974576166584,-0.36814235754039404,-0.019986086647821713,-1.2365901899642924,1
0.1475950210895681,0.058163490909346464,-0.34522976649954795,-0.020057675261309308,-1.0964785519471643,1
-0.13585494989805716,-0.1448090165770891,-0.36362842270338247,-0.020003172690887847,1.6339897108744312,0
1.1154669715252554,1.2797572859665978,-0.37898173154704223,-0.01993626543263492,-1.0964785519471643,4
0.2826752154684542,0.2818091241582894,-0.3703206736713869,-0.019977154225973112,1.6339897108744312,0
-0.11345482323232196,-0.18615526810210378,-0.21989789350612002,-0.020197667612530532,-1.2104639443230183,1
0.22234097528652352,0.360742877069681,-0.38948569395368376,-0.0198711325351505,0.1884476893806454,3
0.5306747148652439,0.6219760117050008,-0.37898765063306117,-0.01993623410802417,-1.239223620308959,1
-0.11719479234868142,-0.04332276283387133,-0.40422968842972656,-0.019729958497343873,-1.2514476835916803,1
0.3141305030280313,0.37577787762423176,-0.3786792763670151,-0.01993785920631857,0.1884476893806454,3
-0.19113932459213126,-0.03580526255659593,-0.437796634304566,-0.018198416699588615,-1.2365901899642924,1
1.511112747819378,0.9038822721028281,-0.3268210423793582,-0.020095995322475545,0.1884476893806454,4
0.575193781829202,0.6219760117050008,-0.3747449951446787,-0.019957433223903982,0.1884476893806454,3
