Total_USD,Total_Quantity,Cluster,Avg_Price_Per_Item,Quantity_to_Value_Ratio,Company_Name,Order_Density
12.492059060234428,1.0,1,12.492059060234428,0.08005085432098764,lobby shop,0.36134453781512604
90.37464949749844,1.0,1,90.37464949749844,0.011065049829351536,lobby shop,0.36134453781512604
84.51417734578352,1.0,1,84.51417734578352,0.011832334306569343,lobby shop,0.36134453781512604
181.98308260588425,2.0,1,90.99154130294212,0.010990032542372881,lobby shop,0.36134453781512604
44.72465589466646,1.0,1,44.72465589466646,0.02235903172413793,lobby shop,0.36134453781512604
80.07255634658905,1.0,1,80.07255634658905,0.012488673343605549,lobby shop,0.36134453781512604
37.32195422934236,1.0,1,37.32195422934236,0.026793880991735537,lobby shop,0.36134453781512604
333.12157493958466,2.0,1,166.56078746979233,0.006003814074074075,bazzar labrisa,0.14613180515759314
445.3958835303336,2.0,2,222.6979417651668,0.0044903872576177286,bazzar labrisa,0.14613180515759314
309.679686332725,2.0,1,154.8398431663625,0.006458286055776893,bazzar labrisa,0.14613180515759314
397.2783227057269,2.0,2,198.63916135286345,0.005034254037267081,bazzar labrisa,0.14613180515759314
468.3689343650561,36.0,3,13.010248176807114,0.07686248458985301,nusalaut jaya bali,1.0
2436.494196466962,350.0,1,6.9614119899056055,0.14364901853963677,nativa graha saji,0.013736263736263736
52.43580346271241,2.0,0,26.217901731356203,0.03814187764705882,revenue studio,1.9806629834254144
2484.0,120.0,1,20.7,0.04830917874396135,renarte general trading llc,0.013333333333333334
15.422295136091885,1.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
12.337836108873509,2.0,0,6.168918054436754,0.16210297999999998,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
44.41620999194463,5.0,0,8.883241998388927,0.11257151388888888,revenue studio,1.9806629834254144
101.17025609276276,4.0,0,25.29256402319069,0.03953731219512195,revenue studio,1.9806629834254144
71.55944943146633,3.0,0,23.853149810488777,0.04192318448275863,revenue studio,1.9806629834254144
12.337836108873509,1.0,0,12.337836108873509,0.08105148999999999,revenue studio,1.9806629834254144
49.35134443549403,1.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
61.68918054436754,2.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
55.52026248993078,2.0,0,27.76013124496539,0.036022884444444445,revenue studio,1.9806629834254144
24.67567221774701,2.0,0,12.337836108873505,0.08105149000000002,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
67.85809859880429,3.0,0,22.61936619960143,0.04420990363636364,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,3.0,0,12.33783610887351,0.08105148999999998,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
24.67567221774701,2.0,0,12.337836108873505,0.08105149000000002,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
185.0675416331026,1.0,0,185.0675416331026,0.005403432666666667,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
33.929049299402145,2.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
35.47127881301133,4.0,0,8.867819703252833,0.11276729043478262,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
74.02701665324105,3.0,0,24.675672217747017,0.040525744999999995,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
55.52026248993078,3.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
37.01350832662053,1.0,0,37.01350832662053,0.027017163333333327,revenue studio,1.9806629834254144
37.01350832662053,3.0,0,12.33783610887351,0.08105148999999998,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
98.70268887098806,2.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
52.43580346271241,3.0,0,17.47860115423747,0.057212816470588235,revenue studio,1.9806629834254144
30.84459027218377,1.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
17902.4,1276.0,4,14.030094043887148,0.07127535972830458,"cprc (maldives) pvt, ltd (ritz carlton maldives)",0.014251781472684086
61.68918054436754,4.0,3,15.422295136091885,0.064841192,conrad bali,1.0
284.8559600816715,26.0,1,10.955998464679674,0.09127420045045045,food culture bali indonesia,0.019417475728155338
5301.333757096877,408.0,1,12.993465090923719,0.07696176447178256,indonesia adventure sport,0.035
1062.1396349407023,96.0,1,11.063954530632316,0.09038359632004463,yawara boga indonesia,0.0034482758620689655
7224.11148764816,650.0,4,11.114017673304861,0.08997646300328765,ir. anita sukarman,0.047619047619047616
398.1820692007019,33.0,1,12.066123309112179,0.08287666008226628,samanvaya,0.00963855421686747
1369.4898144377112,19.0,1,72.07841128619532,0.013873779709563647,nusadua graha international,0.04304635761589404
263.56474137613014,4.0,1,65.89118534403254,0.015176536812606688,anaamaya resort seminyak,0.073512252042007
748.3122148648963,12.0,1,62.35935123874136,0.016036087293011158,anaamaya resort seminyak,0.073512252042007
1150.3798387913655,80.0,1,14.379747984892068,0.06954224796224798,autogrill services indonesia,0.02145922746781116
400.25482566699264,38.0,1,10.533021728078754,0.09493951743536394,shelter indonesia group,0.027586206896551724
8773.065121936685,1000.0,4,8.773065121936684,0.11398524758462598,gunung slamat,1.0
28.759495969784144,2.0,1,14.379747984892072,0.06954224796224796,gantari,0.25
254.34449138442736,15.0,1,16.95629942562849,0.05897513218530197,bokashi berawa,0.015286624203821656
12886.252923912934,1000.0,4,12.886252923912934,0.07760207764852314,bali radiance,0.014184397163120567
3487.098139713409,204.0,3,17.093618331928475,0.05850136469539281,tutobono buana indonesia,1.0
4040.02443385063,420.0,1,9.619105794882453,0.10395976729271644,brett hospitality group,0.013205282112845138
7527.633174911405,952.0,4,7.907177704738871,0.1264673739911887,cap karoso development,0.007874015748031496
9497.889057930952,1172.0,4,8.10400090267146,0.12339584015475034,cap karoso development,0.007874015748031496
3084.0,162.0,1,19.037037037037038,0.05252918287937743,w hotel palm jumeirah,0.012269938650306749
155.76518087452803,3.0,3,51.92172695817601,0.01925976,shed shop,0.9587912087912088
188.152000660321,2.0,3,94.0760003301605,0.010629703606557376,shed shop,0.9587912087912088
108.57295775808686,2.0,3,54.28647887904343,0.018420793181818183,shed shop,0.9587912087912088
227.94152211143805,3.0,3,75.98050737047934,0.013161270365358593,shed shop,0.9587912087912088
41.33175096472625,2.0,3,20.665875482363123,0.04838894925373135,shed shop,0.9587912087912088
112.27430859074892,1.0,3,112.27430859074892,0.008906757142857142,shed shop,0.9587912087912088
170.87903010789807,2.0,3,85.43951505394904,0.011704186281588447,shed shop,0.9587912087912088
158.54119399902456,1.0,2,158.54119399902456,0.006307508949416343,shed shop,0.9587912087912088
4.318242638105727,1.0,3,4.318242638105727,0.23157568571428574,shed shop,0.9587912087912088
208.50943023996223,2.0,3,104.25471511998111,0.00959189230769231,shed shop,0.9587912087912088
161.00876122079927,1.0,2,161.00876122079927,0.00621084214559387,shed shop,0.9587912087912088
20.04898367691945,1.0,3,20.04898367691945,0.04987784000000001,shed shop,0.9587912087912088
181.36619080044056,2.0,3,90.68309540022028,0.011027413605442177,shed shop,0.9587912087912088
189.6325409933858,4.0,3,47.40813524834645,0.021093426154847106,shed shop,0.9587912087912088
677.6556482798774,3.0,2,225.88521609329246,0.004427027218934911,shed shop,0.9587912087912088
122.66893551247485,2.0,3,61.33446775623742,0.01630404626602967,shed shop,0.9587912087912088
698.6299696649623,2.0,2,349.3149848324812,0.002862745783664459,shed shop,0.9587912087912088
202.64895808824733,2.0,3,101.32447904412366,0.009869283409436836,shed shop,0.9587912087912088
37.32195422934236,1.0,3,37.32195422934236,0.026793880991735537,shed shop,0.9587912087912088
276.36752883876653,3.0,3,92.12250961292217,0.010855110267857144,shed shop,0.9587912087912088
49.65979033821586,2.0,3,24.82989516910793,0.04027403229813665,shed shop,0.9587912087912088
101.4787019954846,3.0,3,33.826233998494864,0.02956285349544073,shed shop,0.9587912087912088
112.27430859074892,3.0,3,37.42476953024964,0.02672027142857143,shed shop,0.9587912087912088
130.1641709486155,2.0,3,65.08208547430775,0.015365211374407585,shed shop,0.9587912087912088
217.4543614188956,2.0,3,108.7271807094478,0.00919733219858156,shed shop,0.9587912087912088
114.89609876388454,3.0,3,38.298699587961515,0.02611054711409396,shed shop,0.9587912087912088
345.76785695118,2.0,2,172.88392847559,0.005784227653880464,shed shop,0.9587912087912088
218.99659093250477,2.0,3,109.49829546625239,0.009132562253521126,shed shop,0.9587912087912088
62.79958579416615,3.0,3,20.93319526472205,0.047771015717092344,shed shop,0.9587912087912088
338.51937823721687,1.0,2,338.51937823721687,0.0029540406378132118,carga,1.0
2741.2574401778425,252.0,3,10.878005714991438,0.09192861506055819,sequis,1.0
392.34318826217753,2.0,2,196.17159413108877,0.005097577987421384,ubud shop,0.9835164835164835
209.74321385084963,2.0,3,104.87160692542481,0.009535469411764705,ubud shop,0.9835164835164835
235.03577787404032,3.0,3,78.34525929134678,0.012764014173228345,ubud shop,0.9835164835164835
619.6678185681719,2.0,2,309.83390928408596,0.00322753568939771,ubud shop,0.9835164835164835
164.71011205346133,1.0,2,164.71011205346133,0.00607127265917603,ubud shop,0.9835164835164835
612.5581405104335,2.0,2,306.27907025521677,0.0032649961982930084,ubud shop,0.9835164835164835
273.12884686018725,2.0,3,136.56442343009363,0.007322551326933936,ubud shop,0.9835164835164835
106.72228234175584,1.0,3,106.72228234175584,0.00937011445086705,ubud shop,0.9835164835164835
481.7925000515104,2.0,2,240.8962500257552,0.004151164660691422,ubud shop,0.9835164835164835
71.55944943146633,2.0,3,35.77972471573317,0.027948789655172418,ubud shop,0.9835164835164835
278.8350960605413,2.0,3,139.41754803027064,0.007172698230088495,ubud shop,0.9835164835164835
151.75538413914413,2.0,3,75.87769206957206,0.013179104065040652,ubud shop,0.9835164835164835
323.25130605248586,1.0,2,323.25130605248586,0.0030935683206106874,ubud shop,0.9835164835164835
233.1851024577093,2.0,3,116.59255122885465,0.008576877248677249,ubud shop,0.9835164835164835
83.77390717925111,3.0,3,27.924635726417037,0.03581067304860089,ubud shop,0.9835164835164835
86.05640685939271,2.0,3,43.028203429696354,0.023240570609318997,ubud shop,0.9835164835164835
326.6442109824261,1.0,2,326.6442109824261,0.003061434938621341,ubud shop,0.9835164835164835
426.0717477248105,3.0,3,142.02391590827017,0.007041067651210772,ubud shop,0.9835164835164835
225.47395488966333,3.0,3,75.15798496322111,0.013305306155950753,ubud shop,0.9835164835164835
199.56449906102895,2.0,3,99.78224953051448,0.010021822565687791,ubud shop,0.9835164835164835
290.74110790560417,2.0,3,145.37055395280208,0.006878972204540633,ubud shop,0.9835164835164835
45.0331017973883,1.0,3,45.0331017973883,0.02220588767123288,ubud shop,0.9835164835164835
240.8962500257552,2.0,3,120.4481250128776,0.008302329321382845,ubud shop,0.9835164835164835
148.85599265355887,2.0,3,74.42799632677944,0.013435804392871942,ubud shop,0.9835164835164835
174.08686749620517,2.0,3,87.04343374810259,0.011488517363571937,ubud shop,0.9835164835164835
394.1938636785085,1.0,2,394.1938636785085,0.0025368228482003136,ubud shop,0.9835164835164835
677.3472023771556,3.0,2,225.78240079238518,0.004429043169398907,ubud shop,0.9835164835164835
119.67701025607302,2.0,3,59.83850512803651,0.016711647422680415,sanur shop,0.8681318681318682
107.03072824447769,1.0,3,107.03072824447769,0.009343111239193083,sanur shop,0.8681318681318682
147.56051986212714,2.0,3,73.78025993106357,0.013553760869565218,sanur shop,0.8681318681318682
315.5401584844399,1.0,2,315.5401584844399,0.003169168719452591,sanur shop,0.8681318681318682
261.87057141084017,2.0,3,130.93528570542009,0.00763736065959953,sanur shop,0.8681318681318682
402.6452814130869,2.0,2,201.32264070654344,0.0049671512180174664,sanur shop,0.8681318681318682
111.96586268802707,1.0,3,111.96586268802707,0.008931293663911846,sanur shop,0.8681318681318682
144.22930411273128,2.0,3,72.11465205636564,0.013866807527801542,sanur shop,0.8681318681318682
662.3906605541737,2.0,2,331.19533027708684,0.0030193662427648762,sanur shop,0.8681318681318682
37.32195422934236,1.0,3,37.32195422934236,0.026793880991735537,sanur shop,0.8681318681318682
58.60472151714916,2.0,3,29.30236075857458,0.03412694315789474,sanur shop,0.8681318681318682
272.66617800610453,2.0,3,136.33308900305227,0.007334976470588235,sanur shop,0.8681318681318682
213.4445646835117,1.0,2,213.4445646835117,0.004685057225433525,sanur shop,0.8681318681318682
94.32275705233796,2.0,3,47.16137852616898,0.021203790712884238,sanur shop,0.8681318681318682
261.2536796053965,1.0,2,261.2536796053965,0.0038276972845336485,sanur shop,0.8681318681318682
244.47422249732853,1.0,2,244.47422249732853,0.004090410799899067,sanur shop,0.8681318681318682
173.6550432323946,2.0,3,86.8275216161973,0.011517085612788634,sanur shop,0.8681318681318682
139.41754803027064,2.0,3,69.70877401513532,0.01434539646017699,sanur shop,0.8681318681318682
152.9274785694871,2.0,3,76.46373928474355,0.013078094392900365,sanur shop,0.8681318681318682
50.893573949103214,1.0,3,50.893573949103214,0.019648846060606063,sanur shop,0.8681318681318682
86.36485276211455,2.0,3,43.182426381057276,0.02315756857142857,sanur shop,0.8681318681318682
139.1091021275488,2.0,3,69.5545510637744,0.014377204434589801,sanur shop,0.8681318681318682
40.714859159282575,1.0,3,40.714859159282575,0.024561057575757574,sanur shop,0.8681318681318682
111.04052497986156,1.0,3,111.04052497986156,0.009005721111111111,sanur shop,0.8681318681318682
354.7127881301133,1.0,2,354.7127881301133,0.0028191822608695655,sanur shop,0.8681318681318682
45.64999360283198,2.0,3,22.82499680141599,0.043811616216216216,sanur shop,0.8681318681318682
483.64317546784144,2.0,2,241.82158773392072,0.004135280102040817,bazzar labrisa,0.14613180515759314
396.6614309002832,2.0,2,198.3307154501416,0.0050420833592534995,bazzar labrisa,0.14613180515759314
213.4445646835117,2.0,1,106.72228234175584,0.00937011445086705,bazzar labrisa,0.14613180515759314
588.8232282959881,2.0,2,294.41161414799404,0.00339660513357779,bazzar labrisa,0.14613180515759314
240.27935822031156,2.0,3,120.13967911015578,0.008323644672657253,ubud shop,0.9835164835164835
17.581416455144748,1.0,1,17.581416455144748,0.05687823859649123,lobby shop,0.36134453781512604
64.77363957158592,2.0,1,32.38681978579296,0.030876758095238092,lobby shop,0.36134453781512604
35.162832910289495,1.0,1,35.162832910289495,0.028439119298245615,lobby shop,0.36134453781512604
37.32195422934236,1.0,1,37.32195422934236,0.026793880991735537,lobby shop,0.36134453781512604
375.6562649249261,2.0,2,187.82813246246306,0.00532401609327531,lobby shop,0.36134453781512604
12.954727914317182,1.0,1,12.954727914317182,0.07719189523809525,lobby shop,0.36134453781512604
136.70322408631844,1.0,1,136.70322408631844,0.007315116425992781,lobby shop,0.36134453781512604
76.80302977773758,1.0,1,76.80302977773758,0.013020319678714861,lobby shop,0.36134453781512604
110.42363317441789,1.0,1,110.42363317441789,0.009056032402234637,lobby shop,0.36134453781512604
87.90708227572374,1.0,1,87.90708227572374,0.011375647719298245,lobby shop,0.36134453781512604
17.581416455144748,1.0,1,17.581416455144748,0.05687823859649123,jia,0.05397727272727273
27.143239439521714,2.0,0,13.571619719760857,0.07368317272727273,revenue studio,1.9806629834254144
30.84459027218377,1.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
61.68918054436754,2.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
29.61080666129641,2.0,0,14.805403330648206,0.06754290833333335,revenue studio,1.9806629834254144
43.18242638105728,5.0,0,8.636485276211456,0.11578784285714284,revenue studio,1.9806629834254144
78.96215109679045,2.0,0,39.481075548395225,0.025328590624999998,revenue studio,1.9806629834254144
98.70268887098806,2.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
61.68918054436754,5.0,0,12.337836108873507,0.08105149,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
106.72228234175584,5.0,0,21.34445646835117,0.04685057225433526,revenue studio,1.9806629834254144
74.02701665324105,4.0,0,18.506754163310262,0.05403432666666667,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
37.01350832662053,3.0,0,12.33783610887351,0.08105148999999998,revenue studio,1.9806629834254144
33.929049299402145,2.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
74.02701665324105,5.0,0,14.80540333064821,0.06754290833333333,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
88.83241998388925,3.0,0,29.61080666129642,0.033771454166666666,revenue studio,1.9806629834254144
586.0472151714915,38.0,0,15.422295136091883,0.064841192,revenue studio,1.9806629834254144
154.22295136091884,5.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
30.84459027218377,1.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
30.84459027218377,2.0,0,15.422295136091885,0.064841192,revenue studio,1.9806629834254144
52.43580346271241,2.0,0,26.217901731356203,0.03814187764705882,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
55.52026248993078,3.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
49.35134443549403,4.0,0,12.337836108873507,0.08105149,revenue studio,1.9806629834254144
74.02701665324105,2.0,0,37.013508326620524,0.027017163333333333,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
30.84459027218377,1.0,0,30.84459027218377,0.032420596,revenue studio,1.9806629834254144
111.04052497986156,3.0,0,37.01350832662052,0.027017163333333337,revenue studio,1.9806629834254144
80.1959347076778,2.0,0,40.0979673538389,0.024938920000000003,revenue studio,1.9806629834254144
69.09188220969163,5.0,0,13.818376441938327,0.0723674017857143,revenue studio,1.9806629834254144
55.52026248993078,3.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
55.52026248993078,3.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
98.70268887098806,2.0,0,49.35134443549403,0.0202628725,revenue studio,1.9806629834254144
57.06249200353997,3.0,0,19.020830667846656,0.05257393945945946,revenue studio,1.9806629834254144
74.02701665324105,6.0,0,12.337836108873509,0.08105148999999999,revenue studio,1.9806629834254144
74.02701665324105,1.0,0,74.02701665324105,0.013508581666666667,revenue studio,1.9806629834254144
74.02701665324105,1.0,0,74.02701665324105,0.013508581666666667,revenue studio,1.9806629834254144
6.1689180544367535,2.0,0,3.0844590272183767,0.32420596,revenue studio,1.9806629834254144
33.929049299402145,2.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
148.0540333064821,3.0,0,49.351344435494035,0.020262872499999997,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
111.04052497986156,1.0,0,111.04052497986156,0.009005721111111111,revenue studio,1.9806629834254144
29.61080666129641,1.0,0,29.61080666129641,0.03377145416666667,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
92.5337708165513,5.0,0,18.50675416331026,0.054034326666666674,revenue studio,1.9806629834254144
191.23645968753937,9.0,0,21.248495520837707,0.047062155483870965,revenue studio,1.9806629834254144
111.04052497986156,3.0,0,37.01350832662052,0.027017163333333337,revenue studio,1.9806629834254144
67.85809859880429,4.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
98.70268887098806,1.0,0,98.70268887098806,0.01013143625,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
86.36485276211455,1.0,0,86.36485276211455,0.011578784285714286,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
37.01350832662053,2.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
18.506754163310266,1.0,0,18.506754163310266,0.05403432666666665,revenue studio,1.9806629834254144
67.85809859880429,4.0,0,16.964524649701072,0.058946538181818185,revenue studio,1.9806629834254144
61.68918054436754,5.0,0,12.337836108873507,0.08105149,revenue studio,1.9806629834254144
339.56747741466563,24.0,1,14.148644892277735,0.07067814674929013,maya resort,0.06092124814264487
775.4792663281082,45.0,1,17.23287258506907,0.058028630749955255,bali giri kencana,0.0841799709724238
9075.499719375915,930.0,4,9.758601848791306,0.10247369607807692,usaha pogu boga,0.005154639175257732
14841.955837579297,1369.0,4,10.841457879897222,0.09223851728043425,ir. anita sukarman,0.047619047619047616
2418.2065931175352,455.0,1,5.314739765093484,0.18815596702737344,saji cipta dewata,0.014285714285714285
7268.983889130231,842.0,4,8.632997493028778,0.11583462184571569,brett hospitality group,0.013205282112845138
249.24896507146255,16.0,1,15.57806031696641,0.06419284427284429,bali giri kencana,0.0841799709724238
1027.1248560637196,200.0,1,5.135624280318598,0.19471829429429427,autogrill services indonesia,0.02145922746781116
13987.530954088568,1005.0,4,13.917941247849322,0.07184970694961984,javier ang (yume izakaya),0.012422360248447204
7632.982441161785,1302.0,4,5.862505715178022,0.17057552667471196,expat roasters indonesia,0.006688963210702341
15548.037365506789,1282.0,4,12.127954263265826,0.08245413680598092,terra hijau permadani,1.0
626.5461621988688,41.0,1,15.281613712167532,0.0654381152956235,bali giri kencana,0.0841799709724238
2136.279974618604,232.0,1,9.208103338873292,0.108599997545462,indonesia adventure sport,0.035
528.9693008728156,35.0,1,15.113408596366158,0.06616641068252718,bali giri kencana,0.0841799709724238
587.8577926204688,39.0,1,15.073276733858174,0.06634257551669316,bali giri kencana,0.0841799709724238
177.67409334486015,39.0,1,4.555745983201542,0.21950301963439406,wynncor bali,0.028
2151.484198501471,229.0,1,9.395127504373235,0.10643815100268952,dharma canella,0.00784313725490196
232.34304514327863,51.0,1,4.5557459832015414,0.2195030196343941,wynncor bali,0.028
239.50207454545253,46.0,1,5.20656683794462,0.1920651421800948,wynncor bali,0.028
238.29259647169965,29.0,1,8.216986085231023,0.12169912296643311,hotel pandan arum,0.039603960396039604
288.9644595059264,24.0,1,12.040185812746934,0.08305519661841937,jimbaran greenhill,0.006211180124223602
1102.5158204987963,110.0,1,10.022871095443604,0.09977181093894344,sutera bali,0.02021563342318059
2484.6,269.0,1,9.236431226765799,0.10826692425340095,waldorf astoria maldives ithaa fushi,0.017518248175182483
11895.121854021438,900.0,4,13.21680206002382,0.07566126779068959,artisan kuliner indonesia,0.011086474501108648
1356.4895599081522,89.0,1,15.24145572930508,0.06561053076296892,bali giri kencana,0.0841799709724238
700.841526787478,53.0,1,13.223425033725999,0.07562337272299167,bali giri kencana,0.0841799709724238
848.062756156611,66.0,1,12.849435699342592,0.07782442929000861,bali giri kencana,0.0841799709724238
309.98813223544687,2.0,2,154.99406611772343,0.006451859900497512,shed shop,0.9587912087912088
232.25976474954376,2.0,3,116.12988237477188,0.008611048074369191,shed shop,0.9587912087912088
10.79560659526432,1.0,3,10.79560659526432,0.09263027428571427,shed shop,0.9587912087912088
60.88722119729076,2.0,3,30.44361059864538,0.03284761499493414,shed shop,0.9587912087912088
167.7945710806797,3.0,3,55.9315236935599,0.017879005147058823,shed shop,0.9587912087912088
43.49087228377911,2.0,3,21.745436141889556,0.0459866609929078,shed shop,0.9587912087912088
273.59151571427003,1.0,2,273.59151571427003,0.003655084103720406,shed shop,0.9587912087912088
231.95131884682192,3.0,3,77.31710628227397,0.01293374840425532,shed shop,0.9587912087912088
652.0546383539648,3.0,2,217.35154611798828,0.004600841438032167,shed shop,0.9587912087912088
